Text,IsFake
Says Texas routinely gets a lot more federal spending than it pays in taxes.,false
Cell phone numbers go public this month.,true
Says it has offered $12 million in savings through 2011 and $184 million in savings over the next 25 years in contract negotiations with the City of Milwaukee.,true
Clackamas County Commissioners approved a re-negotiated agreement to lower the countys contribution to TriMets Portland-Milwaukie Light Rail project to $19.9 million from $25 million.,true
Says Texas has 11 different felonies you can commit with an oyster.,false
The Obama administration is unwinding our nations welfare-to-work requirements.,true
"Electric car sales in Georgia have dropped dramatically since a $5,000 tax credit was eliminated and a $200 annual registration fee was imposed July 1.",false
The Redskins Training Camp deal generated $40 million in new private investment in the city.,false
The GOP budget plan would cut nearly a million jobs.,false
There are more people living in this country who were not born here than at anytime in the history of the country.,false
Says Hillary Clinton defended Syrias President Assad as a possible reformer at the start of that countrys civil war.,false
"The Postal Services financial losses result from a 2006 law that drains $5 billion a year from post office revenue, while the Postal Service is forced to overpay billions more into federal accounts.",false
As many as six federal department budget bills have been delayed because of opposition to amendments that would ban Confederate battle flag sales at federal building gift shops.,false
"Shes voted for 60 tax increases, hurting the middle class and small businesses.",true
"Now, in the House of Representatives, we have 40 different jobs bills that have passed and almost all of them have been bipartisan.",true
"Sheila Jackson Lee of Texas said: Hey, all you wrinkly, white-aged has-beens: Its time for you to die and let the next generation have your spot on the planet.",true
"Republican (small business tax cut) bill spends $80 million for better Google searches, not job creation",true
A 2013 state law would allow the operator of an iron ore mine in northern Wisconsin to fill in pristine streams and ponds with mine waste.,false
America is one of the highest-taxed nations in the world.,true
"If black America were a country, itd be the 15th wealthiest nation in the world.",true
"Since Republicans took over after the 2010 election, the graduation rate in Wisconsin has gone from 86 percent to 88 percent. The black graduation rate has gone from 60 percent to 65 percent. The Latino graduation rate has gone from 65 percent to 71 percent.",false
"It has been estimated that nearly 40 percent of all guns sold in America are sold by private, unlicensed sellers either online or through gun shows.",true
'2008 was the deadliest year of the war (in Afghanistan) for American forces.',false
"Florida teachers are 'already paid $5,000 below the national average.'",false
"Since Rick Perry became governor, Texas has gone from 46th in the country to 50th in the population that graduates from high school.",false
Says Amanda Fritz manages less than 5 percent of city operations.,false
The streetcar project planned by Mayor Tom Barrett would be a 1900s style trolley.,false
"Americans, in the last 30 years, have more than doubled the amount of money we are spending per child (on education) and the results have gotten worse, not better.",false
Polls show that Floridians dont want to repeal the Affordable Care Act.,true
Says Congressman Bill Pascrell voted to remove the public option from the Affordable Health Care Act.,true
"Lawmakers were paid for their off-season efforts to, for the first time, take the lead in drawing borders for two would-be cities.",false
Greg Abbott and his surrogates have referred to women who have been the victims of rape or incest as though somehow what they are confronting is a minor issue.,true
On offshore drilling for energy,false
"Under a proposed medical marijuana amendment in Florida, you dont get refills -- you get it forever.",true
A data-storing microchip 'would be implanted in the majority of people who opt to become covered by the public health care option.',true
"Enacting the Right-to-Carry Act would amount to expanding the rights of sex offenders, terrorists, child predators, and abusers to carry concealed weapons across state lines.",false
